552.000,3.240
553.000,3.873
554.000,2.615
555.000,3.929
556.000,4.227
557.000,4.500
558.000,2.704
559.000,3.000
560.000,3.625
561.000,3.615
562.000,3.799
563.000,3.235
564.000,2.267
565.000,3.131
566.000,2.923
567.000,3.571
568.000,3.857
569.000,2.930
570.000,3.217
571.000,3.588
572.000,3.000
573.000,3.524
574.000,3.446
575.000,2.822
576.000,3.000
577.000,2.964
578.000,4.500
579.000,2.000
580.000,3.242
581.000,4.050
582.000,3.000
583.000,3.679
584.000,4.000
585.000,2.907
586.000,3.135
587.000,3.496
588.000,3.788
589.000,4.059
590.000,3.915
591.000,2.000
592.000,3.601
593.000,4.352
594.000,3.845
595.000,3.886
596.000,3.751
597.000,3.641
598.000,4.250
599.000,4.087
600.000,3.000
601.000,3.000
602.000,4.122
603.000,3.000
605.000,3.314
606.000,2.226
607.000,2.000
608.000,4.255
609.000,2.776
610.000,3.547
611.000,2.472
612.000,2.405
613.000,3.634
614.000,2.667
615.000,4.045
616.000,3.353
617.000,3.647
618.000,2.111
619.000,2.594
621.000,3.714
623.000,3.000
624.000,4.000
626.000,2.263
627.000,3.603
628.000,3.897
630.000,2.857
631.000,2.080
632.000,4.000
633.000,3.600
634.000,1.667
635.000,3.623
637.000,2.543
638.000,3.211
639.000,2.615
640.000,2.676
641.000,1.000
642.000,2.000
643.000,2.000
644.000,2.000
645.000,3.600
647.000,3.553
648.000,3.433
649.000,4.188
650.000,3.472
651.000,2.000
652.000,2.889
653.000,3.225
655.000,1.000
656.000,2.564
657.000,3.000
658.000,3.000
659.000,3.720
660.000,1.500
661.000,3.465
662.000,2.984
663.000,3.417
664.000,3.000
665.000,3.657
666.000,3.333
667.000,2.043
668.000,4.404
669.000,4.174
670.000,4.411
671.000,3.680
672.000,2.000
673.000,2.620
674.000,3.016
678.000,4.245
679.000,3.500
680.000,3.359
681.000,3.933
682.000,3.500
684.000,1.000
685.000,3.300
687.000,3.000
688.000,2.277
690.000,2.000
691.000,3.099
692.000,2.113
694.000,2.645
695.000,3.178
696.000,3.250
697.000,2.553
698.000,2.200
700.000,3.324
701.000,4.000
702.000,3.667
703.000,1.600
704.000,2.310
705.000,3.833
706.000,2.500
707.000,3.087
708.000,3.434
709.000,3.042
710.000,2.333
711.000,2.500
712.000,3.500
714.000,3.889
715.000,3.615
716.000,2.679
717.000,4.000
718.000,3.485
719.000,2.862
720.000,4.427
722.000,3.815
724.000,3.087
725.000,2.791
726.000,3.000
728.000,3.765
729.000,3.667
730.000,1.000
731.000,2.851
732.000,2.833
733.000,3.723
734.000,3.000
735.000,3.356
736.000,3.174
737.000,2.030
741.000,4.089
742.000,2.529
743.000,2.570
744.000,2.000
745.000,4.521
746.000,4.000
747.000,2.000
748.000,3.151
749.000,2.750
750.000,4.450
751.000,3.533
753.000,3.156
754.000,2.923
755.000,3.778
756.000,3.000
757.000,3.750
758.000,4.000
759.000,4.102
760.000,3.515
761.000,2.789
762.000,2.185
763.000,3.000
764.000,3.270
765.000,2.632
766.000,3.570
767.000,3.208
769.000,3.250
771.000,3.778
774.000,4.000
775.000,3.222
776.000,3.000
778.000,3.960
779.000,2.692
780.000,3.510
781.000,3.379
782.000,2.552
783.000,3.223
784.000,2.730
785.000,3.478
786.000,3.124
787.000,5.000
788.000,2.996
789.000,3.000
790.000,3.000
791.000,3.500
792.000,4.000
793.000,2.600
796.000,3.333
798.000,2.706
799.000,3.349
800.000,4.083
801.000,3.099
802.000,3.496
803.000,3.684
804.000,2.979
805.000,3.590
806.000,3.167
807.000,3.000
808.000,3.395
809.000,2.571
810.000,1.467
811.000,3.889
813.000,2.511
814.000,3.000
815.000,2.000
818.000,2.561
820.000,3.250
821.000,2.000
823.000,3.250
824.000,3.929
826.000,1.000
827.000,3.000
828.000,2.907
829.000,2.290
830.000,2.953
831.000,3.850
832.000,3.479
833.000,2.179
834.000,2.000
835.000,3.126
836.000,2.654
837.000,3.477
838.000,3.880
839.000,2.215
840.000,2.560
841.000,3.400
842.000,2.589
843.000,1.000
844.000,3.571
846.000,3.737
847.000,1.857
848.000,3.436
849.000,2.511
850.000,3.667
851.000,3.496
852.000,3.221
853.000,4.000
854.000,3.625
858.000,4.525
859.000,2.000
860.000,3.600
861.000,3.513
862.000,3.645
863.000,3.500
864.000,3.583
865.000,2.000
866.000,3.823
867.000,2.208
868.000,3.000
869.000,3.095
870.000,2.184
872.000,3.000
874.000,3.125
875.000,3.386
876.000,2.857
877.000,3.292
878.000,4.000
879.000,2.827
880.000,2.201
881.000,2.623
882.000,2.712
884.000,3.000
885.000,2.581
886.000,2.942
887.000,2.500
888.000,2.208
889.000,2.500
891.000,2.361
892.000,3.862
893.000,3.696
895.000,1.000
896.000,3.431
897.000,3.755
898.000,4.301
899.000,4.284
900.000,3.851
901.000,3.644
902.000,3.908
903.000,4.273
904.000,4.476
905.000,4.281
906.000,4.096
907.000,3.924
908.000,4.384
909.000,4.127
910.000,4.300
911.000,4.183
912.000,4.413
913.000,4.396
914.000,4.154
915.000,3.964
916.000,4.216
917.000,3.675
918.000,3.794
919.000,4.248
920.000,3.997
921.000,3.894
922.000,4.491
923.000,4.389
924.000,4.069
925.000,3.250
926.000,4.256
927.000,3.976
928.000,4.205
929.000,3.785
930.000,4.294
931.000,3.913
932.000,3.952
933.000,4.102
934.000,3.658
935.000,3.634
936.000,4.076
937.000,3.750
938.000,3.620
939.000,3.182
940.000,3.974
941.000,3.705
942.000,4.202
943.000,3.982
944.000,3.794
945.000,4.147
946.000,3.851
947.000,4.106
948.000,3.754
949.000,3.977
950.000,4.240
951.000,4.249
952.000,3.602
953.000,4.299
954.000,4.240
955.000,4.169
956.000,3.550
957.000,3.243
958.000,3.385
959.000,3.741
960.000,3.450
961.000,3.478
962.000,3.545
963.000,3.574
964.000,3.392
965.000,4.075
966.000,4.000
967.000,3.261
968.000,3.671
969.000,4.252
970.000,3.405
971.000,4.048
972.000,3.167
973.000,3.915
974.000,3.750
975.000,1.500
976.000,3.571
977.000,2.000
978.000,3.940
980.000,2.800
981.000,2.750
982.000,3.679
984.000,2.667
985.000,3.750
986.000,3.603
987.000,2.900
988.000,3.377
989.000,5.000
990.000,2.574
991.000,3.524
992.000,2.600
993.000,3.111
994.000,4.096
996.000,2.906
997.000,3.357
998.000,3.011
999.000,3.283
1000.000,3.050
1002.000,4.250
1003.000,2.942
1004.000,2.663
1005.000,2.373
1006.000,3.090
1007.000,2.978
1008.000,3.330
1009.000,3.186
1010.000,3.269
1011.000,2.726
1012.000,3.704
1013.000,3.566
1014.000,3.404
1015.000,3.346
1016.000,3.218
1017.000,3.587
1018.000,3.252
1019.000,3.703
1020.000,3.240
1021.000,2.769
1022.000,3.756
1023.000,3.986
1024.000,3.246
1025.000,3.611
1026.000,3.625
1027.000,3.163
1028.000,3.894
1029.000,3.688
1030.000,3.077
1031.000,3.480
1032.000,3.697
1033.000,3.449
1034.000,3.645
1035.000,3.932
1036.000,4.122
1037.000,2.660
1038.000,3.273
1039.000,3.667
1040.000,3.000
1041.000,4.038
1042.000,3.481
1043.000,2.843
1044.000,3.286
1046.000,4.067
1047.000,3.484
1049.000,3.328
1050.000,3.822
1051.000,3.418
1053.000,2.914
1054.000,3.309
1055.000,2.737
1056.000,3.540
1057.000,3.558
1058.000,3.273
1059.000,3.401
1060.000,3.941
1061.000,3.551
1062.000,2.500
1063.000,3.154
1064.000,2.895
1066.000,4.166
1067.000,3.783
1068.000,3.686
1069.000,3.927
1070.000,3.000
1071.000,3.400
1073.000,3.861
1076.000,4.000
1077.000,3.980
1078.000,3.836
1079.000,3.971
1080.000,4.018
1081.000,3.618
1082.000,3.701
1083.000,3.530
1084.000,4.096
1085.000,3.779
1086.000,4.079
1087.000,3.444
1088.000,3.311
1089.000,4.136
1090.000,4.090
1091.000,2.794
1092.000,3.542
1093.000,3.407
1094.000,3.731
1095.000,3.884
1096.000,3.977
1097.000,3.965
1098.000,2.400
1099.000,3.990
1100.000,2.807
1101.000,3.686
1102.000,2.000
1103.000,3.923
1104.000,4.226
1105.000,1.786
1107.000,2.000
1111.000,4.096
1112.000,3.429
1113.000,3.000
1114.000,2.871
1115.000,1.000
1116.000,3.412
1117.000,4.250
1118.000,2.000
1119.000,3.206
1120.000,3.583
1121.000,3.077
1123.000,3.727
1124.000,3.741
1125.000,3.779
1126.000,2.372
1127.000,3.684
1128.000,2.924
1129.000,3.465
1130.000,3.260
1131.000,4.324
1132.000,4.259
1133.000,2.000
1134.000,3.000
1135.000,3.189
1136.000,4.335
1138.000,3.857
1139.000,4.000
1142.000,1.000
1144.000,3.750
1145.000,2.500
1147.000,4.321
1148.000,4.508
1149.000,3.500
1150.000,3.930
1151.000,3.484
1152.000,3.483
1153.000,3.429
1154.000,3.733
1160.000,2.167
1161.000,3.947
1162.000,3.906
1163.000,2.947
1164.000,3.600
1165.000,1.000
1167.000,2.894
1168.000,2.056
1169.000,3.722
1170.000,1.647
1171.000,3.735
1172.000,4.288
1173.000,3.348
1174.000,3.800
1175.000,4.003
1176.000,3.938
1177.000,3.993
1178.000,4.474
1179.000,3.789
1180.000,3.840
1181.000,2.900
1183.000,3.610
1184.000,3.802
1185.000,3.958
1186.000,3.614
1187.000,3.660
1188.000,3.951
1189.000,4.253
1190.000,3.508
1191.000,3.062
1192.000,4.029
1193.000,4.391
1194.000,3.476
1196.000,4.293
1197.000,4.304
1198.000,4.478
1199.000,4.097
1200.000,4.126
1201.000,4.134
1202.000,3.611
1203.000,4.295
1204.000,4.402
1205.000,3.381
1206.000,4.078
1207.000,4.426
1208.000,4.243
1209.000,4.023
1210.000,4.023
1211.000,4.112
1212.000,4.452
1213.000,4.275
1214.000,4.160
1215.000,3.804
1216.000,3.655
1217.000,4.269
1218.000,4.197
1219.000,4.219
1220.000,3.940
1221.000,4.358
1222.000,4.111
1223.000,4.362
1224.000,4.286
1225.000,4.252
1226.000,4.053
1227.000,3.863
1228.000,4.188
1230.000,4.142
1231.000,4.080
1232.000,3.635
1233.000,4.303
1234.000,4.320
1235.000,4.165
1236.000,4.189
1237.000,4.231
1238.000,4.000
1240.000,4.152
1241.000,3.357
1242.000,4.193
1243.000,3.985
1244.000,4.082
1245.000,4.006
1246.000,4.006
1247.000,4.246
1248.000,4.216
1249.000,4.005
1250.000,4.387
1251.000,4.105
1252.000,4.339
1253.000,4.141
1254.000,4.289
1255.000,3.407
1256.000,4.210
1257.000,3.922
1258.000,4.105
1259.000,4.097
1260.000,4.302
1261.000,3.827
1262.000,4.376
1263.000,4.110
1264.000,4.054
1265.000,3.953
1266.000,4.090
1267.000,4.333
1268.000,3.486
1269.000,4.168
1270.000,3.990
1271.000,3.806
1272.000,4.267
1273.000,3.966
1274.000,3.934
1275.000,3.846
1276.000,4.254
1277.000,3.884
1278.000,4.251
1279.000,3.747
1280.000,4.173
1281.000,4.032
1282.000,3.905
1283.000,4.179
1284.000,4.312
1285.000,3.816
1286.000,3.586
1287.000,4.111
1288.000,4.180
1289.000,3.973
1290.000,3.591
1291.000,4.133
1292.000,4.014
1293.000,4.142
1294.000,4.125
1295.000,3.568
1296.000,3.996
1297.000,3.708
1298.000,3.641
1299.000,4.249
1300.000,4.145
1301.000,3.976
1302.000,3.911
1303.000,4.129
1304.000,4.216
1305.000,3.793
1306.000,3.603
1307.000,4.073
1310.000,3.558
1311.000,1.000
1312.000,3.241
1313.000,2.154
1315.000,2.333
1316.000,4.000
1317.000,3.175
1320.000,3.038
1321.000,3.752
1322.000,1.719
1323.000,1.372
1324.000,1.682
1325.000,1.652
1326.000,2.107
1327.000,2.938
1328.000,1.840
1329.000,2.667
1330.000,3.000
1331.000,3.180
1332.000,2.912
1333.000,3.883
1334.000,3.136
1335.000,1.714
1336.000,2.236
1337.000,3.562
1339.000,3.344
1340.000,3.912
1341.000,2.849
1342.000,2.905
1343.000,3.671
1344.000,3.922
1345.000,3.605
1346.000,3.184
1347.000,3.486
1348.000,3.992
1349.000,3.071
1350.000,3.623
1351.000,3.400
1352.000,2.851
1353.000,3.085
1354.000,3.824
1355.000,2.961
1356.000,3.709
1357.000,3.807
1358.000,4.208
1359.000,2.477
1360.000,3.500
1361.000,4.214
1362.000,4.030
1363.000,2.973
1364.000,3.500
1365.000,3.845
1366.000,3.185
1367.000,3.047
1369.000,3.800
1370.000,3.542
1371.000,3.136
1372.000,3.410
1373.000,2.749
1374.000,3.881
1375.000,3.354
1376.000,3.656
1377.000,2.977
1378.000,3.418
1379.000,2.908
1380.000,3.578
1381.000,1.964
1382.000,2.780
1383.000,1.545
1384.000,3.833
1385.000,3.269
1386.000,1.000
1387.000,4.090
1388.000,2.589
1389.000,1.852
1390.000,3.198
1391.000,2.900
1392.000,3.740
1393.000,3.759
1394.000,4.021
1395.000,3.325
1396.000,3.728
1397.000,3.651
1398.000,3.190
1399.000,3.202
1401.000,3.506
1404.000,3.145
1405.000,3.040
1406.000,3.458
1407.000,3.576
1408.000,3.813
1409.000,3.054
1410.000,2.867
1411.000,3.958
1412.000,3.900
1413.000,3.380
1414.000,3.595
1415.000,3.556
1416.000,3.255
1417.000,2.767
1419.000,3.963
1420.000,4.000
1421.000,3.045
1422.000,3.025
1423.000,4.357
1425.000,3.292
1426.000,2.522
1427.000,2.294
1428.000,3.250
1429.000,3.306
1430.000,1.000
1431.000,2.547
1432.000,2.770
1433.000,1.800
1434.000,4.000
1436.000,2.889
1437.000,3.095
1438.000,2.816
1439.000,2.348
1440.000,2.765
1441.000,3.445
1442.000,3.099
1444.000,3.375
1445.000,2.173
1446.000,4.053
1447.000,3.367
1449.000,4.147
1450.000,3.786
1453.000,2.432
1454.000,3.159
1455.000,2.773
1456.000,2.359
1457.000,3.109
1458.000,2.833
1459.000,3.358
1460.000,2.681
1461.000,2.574
1463.000,3.029
1464.000,3.352
1465.000,3.492
1466.000,3.796
1468.000,2.562
1470.000,4.000
1471.000,3.400
1472.000,3.250
1473.000,2.825
1474.000,2.336
1475.000,3.148
1476.000,3.487
1477.000,3.444
1479.000,3.197
1480.000,3.279
1482.000,3.333
1483.000,2.759
1484.000,3.702
1485.000,3.500
1486.000,3.143
1487.000,3.068
1488.000,2.858
1489.000,2.568
1490.000,1.808
1493.000,3.294
1494.000,2.474
1495.000,1.318
1496.000,3.160
1497.000,2.083
1498.000,3.137
1499.000,2.201
1500.000,3.813
1501.000,2.611
1502.000,3.077
1503.000,2.317
1504.000,3.500
1507.000,3.333
1508.000,3.306
1509.000,3.667
1510.000,2.500
1511.000,3.583
1513.000,3.046
1514.000,2.714
1515.000,2.558
1516.000,3.654
1517.000,3.710
1518.000,3.421
1519.000,3.333
1520.000,2.467
1522.000,2.429
1523.000,2.632
1525.000,2.091
1526.000,2.466
1527.000,3.641
1528.000,2.000
1529.000,3.226
1531.000,3.636
1532.000,2.667
1533.000,3.875
1534.000,3.667
1535.000,3.485
1537.000,4.137
1538.000,1.667
1539.000,2.818
1541.000,3.100
1542.000,3.542
1543.000,3.286
1544.000,3.037
1545.000,4.068
1546.000,3.816
1547.000,3.324
1548.000,2.500
1549.000,2.684
1550.000,2.704
1551.000,2.833
1552.000,3.266
1553.000,2.750
1554.000,3.478
1555.000,3.000
1556.000,1.872
1558.000,1.500
1561.000,3.250
1562.000,2.257
1563.000,3.600
1564.000,3.833
1565.000,3.000
1566.000,3.279
1567.000,3.444
1569.000,3.428
1570.000,3.304
1571.000,3.956
1572.000,3.731
1573.000,3.401
1574.000,2.867
1575.000,3.143
1579.000,3.000
1580.000,3.740
1581.000,2.847
1582.000,3.167
1583.000,2.778
1584.000,3.768
1585.000,3.214
1586.000,3.052
1587.000,3.421
1588.000,3.083
1589.000,3.360
1590.000,2.518
1591.000,2.621
1592.000,2.491
1593.000,2.864
1594.000,3.779
1595.000,1.738
1596.000,3.469
1597.000,3.406
1598.000,2.712
1599.000,1.642
1600.000,2.869
1601.000,2.720
1602.000,2.116
1603.000,2.925
1604.000,2.754
1605.000,2.659
1606.000,2.339
1608.000,3.588
1609.000,2.745
1610.000,4.052
1611.000,3.352
1612.000,3.327
1613.000,2.900
1614.000,3.280
1615.000,3.621
1616.000,3.094
1617.000,4.219
1619.000,3.428
1620.000,3.337
1621.000,3.282
1622.000,2.400
1623.000,2.211
1624.000,2.720
1625.000,3.914
1626.000,2.519
1627.000,3.076
1629.000,3.018
1630.000,2.000
1631.000,3.592
1632.000,2.450
1633.000,3.662
1635.000,3.801
1636.000,2.400
1639.000,3.778
1640.000,2.536
1641.000,3.872
1642.000,3.054
1643.000,3.875
1644.000,2.632
1645.000,3.436
1646.000,2.818
1647.000,2.878
1648.000,3.474
1649.000,3.852
1650.000,3.340
1651.000,2.882
1652.000,3.250
1653.000,3.711
1654.000,3.310
1655.000,2.429
1656.000,3.214
1657.000,3.500
1658.000,3.172
1659.000,2.857
1660.000,3.570
1661.000,3.193
1662.000,2.650
1663.000,3.839
1664.000,4.200
1665.000,2.685
1666.000,2.600
1667.000,2.779
1668.000,2.538
1669.000,3.459
1670.000,3.500
1671.000,3.182
1672.000,3.570
1673.000,3.770
1674.000,3.996
1675.000,3.091
1676.000,3.133
1677.000,2.757
1678.000,3.829
1679.000,1.958
1680.000,3.791
1681.000,2.179
1682.000,3.862
1683.000,3.761
1684.000,3.724
1685.000,3.500
1686.000,3.156
1687.000,3.077
1688.000,3.503
1689.000,3.155
1690.000,2.959
1692.000,2.550
1693.000,3.718
1694.000,3.726
1695.000,3.688
1696.000,3.571
1699.000,3.503
1701.000,3.415
1702.000,2.553
1703.000,2.935
1704.000,4.176
1707.000,1.877
1709.000,2.000
1711.000,3.253
1713.000,3.043
1714.000,2.000
1715.000,3.000
1717.000,2.976
1718.000,2.571
1719.000,4.045
1720.000,1.286
1721.000,3.583
1722.000,3.442
1724.000,3.000
1725.000,3.739
1726.000,2.774
1727.000,3.229
1728.000,3.318
1729.000,3.689
1730.000,3.727
1731.000,1.875
1732.000,3.738
1733.000,3.110
1734.000,3.826
1735.000,3.202
1739.000,1.362
1741.000,4.000
1743.000,3.909
1744.000,2.675
1746.000,2.764
1747.000,3.490
1748.000,3.823
1749.000,3.400
1750.000,2.190
1752.000,2.655
1753.000,3.202
1754.000,3.387
1755.000,3.533
1756.000,2.549
1758.000,3.650
1759.000,3.980
1760.000,1.874
1762.000,2.736
1764.000,3.000
1767.000,3.000
1769.000,3.138
1770.000,3.474
1771.000,2.638
1772.000,2.430
1773.000,2.500
1777.000,3.490
1779.000,2.664
1780.000,4.125
1782.000,2.500
1783.000,2.927
1784.000,3.950
1785.000,3.389
1787.000,3.500
1788.000,3.956
1791.000,2.962
1792.000,3.172
1793.000,2.385
1794.000,3.430
1795.000,4.500
1796.000,2.400
1797.000,4.006
1798.000,2.571
1799.000,3.413
1801.000,3.043
1804.000,3.034
1805.000,3.446
1806.000,2.893
1807.000,3.412
1809.000,3.806
1810.000,3.558
1811.000,3.692
1812.000,3.477
1814.000,3.360
1815.000,2.000
1816.000,2.960
1817.000,3.000
1820.000,2.000
1821.000,3.194
1822.000,2.048
1824.000,3.365
1825.000,2.667
1826.000,1.550
1827.000,4.000
1829.000,3.000
1830.000,5.000
1831.000,2.585
1832.000,4.000
1833.000,3.004
1834.000,3.939
1835.000,3.290
1836.000,3.311
